"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.093","0.092","12.280","14.9540","2097.63","1.3661","2.9976"
"0.093","0.093","12.590","14.9236","2096.07","1.3679","3.0923"
"0.093","0.093","12.590","14.9236","2096.07","1.3679","3.0923"
"0.093","0.093","12.330","14.9376","2095.19","1.3660","3.0199"
"0.093","0.093","12.330","14.9376","2095.19","1.3660","3.0199"
"0.092","0.093","12.190","14.9548","2085.09","1.3579","2.9433"
"0.092","0.093","12.190","14.9548","2085.09","1.3579","2.9433"
"0.095","0.094","12.130","14.9804","2081.82","1.3534","3.0087"
"0.095","0.094","12.130","14.9804","2081.82","1.3534","3.0087"
"0.093","0.095","12.140","14.9888","2085.00","1.3547","2.9429"
"0.093","0.095","12.140","14.9888","2085.00","1.3547","2.9429"
"0.096","0.096","12.020","14.9688","2086.45","1.3575","3.0199"
"0.096","0.096","12.020","14.9688","2086.45","1.3575","3.0199"
"0.096","0.096","12.290","14.9600","2089.65","1.3604","3.0931"
"0.096","0.096","12.290","14.9600","2089.65","1.3604","3.0931"
"0.096","0.097","12.140","14.9380","2081.33","1.3569","3.0689"
"0.096","0.097","12.140","14.9380","2081.33","1.3569","3.0689"
"0.095","0.097","11.870","14.9280","2069.18","1.3499","2.9756"
"0.095","0.097","11.870","14.9280","2069.18","1.3499","2.9756"
"0.095","0.097","11.890","14.9036","2050.23","1.3397","2.9952"
"0.095","0.097","11.890","14.9036","2050.23","1.3397","2.9952"
"0.099","0.098","11.730","14.9256","2049.48","1.3373","3.0657"
"0.099","0.098","11.730","14.9256","2049.48","1.3373","3.0657"
"0.098","0.099","11.910","14.9020","2045.20","1.3366","3.0959"
"0.098","0.099","11.910","14.9020","2045.20","1.3366","3.0959"
"0.102","0.100","11.630","14.9060","2042.23","1.3343","3.1441"
"0.102","0.100","11.630","14.9060","2042.23","1.3343","3.1441"
"0.098","0.100","11.620","14.9004","2043.90","1.3359","3.0216"
"0.098","0.100","11.620","14.9004","2043.90","1.3359","3.0216"
"0.102","0.101","11.520","14.9060","2037.61","1.3313","3.1141"
"0.102","0.101","11.520","14.9060","2037.61","1.3313","3.1141"
"0.098","0.101","11.570","14.9120","2029.43","1.3254","3.0016"
"0.098","0.101","11.570","14.9120","2029.43","1.3254","3.0016"
"0.102","0.102","11.600","14.9268","2032.73","1.3262","3.1228"
"0.102","0.102","11.600","14.9268","2032.73","1.3262","3.1228"
"0.102","0.103","11.490","14.9224","2038.25","1.3302","3.0959"
"0.102","0.103","11.490","14.9224","2038.25","1.3302","3.0959"
"0.102","0.103","11.480","14.9244","2035.67","1.3284","3.0921"
"0.102","0.103","11.480","14.9244","2035.67","1.3284","3.0921"
"0.102","0.104","11.680","14.9396","2039.08","1.3293","3.1363"
"0.102","0.104","11.680","14.9396","2039.08","1.3293","3.1363"
"0.107","0.104","11.540","14.9472","2040.75","1.3297","3.2456"
"0.107","0.104","11.540","14.9472","2040.75","1.3297","3.2456"
"0.106","0.105","11.440","14.9084","2047.06","1.3372","3.2122"
"0.106","0.105","11.440","14.9084","2047.06","1.3372","3.2122"
"0.107","0.105","11.470","14.8944","2054.26","1.3432","3.2603"
"0.107","0.105","11.470","14.8944","2054.26","1.3432","3.2603"
"0.107","0.106","11.650","14.8892","2056.04","1.3448","3.3151"
"0.107","0.106","11.650","14.8892","2056.04","1.3448","3.3151"
"0.107","0.107","11.850","14.8840","2045.94","1.3387","3.3753"
"0.107","0.107","11.850","14.8840","2045.94","1.3387","3.3753"
"0.107","0.108","11.570","14.9152","2047.06","1.3366","3.2750"
"0.107","0.108","11.570","14.9152","2047.06","1.3366","3.2750"
"0.106","0.108","11.480","14.9152","2040.38","1.3323","3.2192"
"0.106","0.108","11.480","14.9152","2040.38","1.3323","3.2192"
"0.110","0.108","11.440","14.9284","2041.58","1.3319","3.3202"
"0.110","0.108","11.440","14.9284","2041.58","1.3319","3.3202"
"0.106","0.109","11.330","14.9224","2035.49","1.3284","3.1725"
"0.106","0.109","11.330","14.9224","2035.49","1.3284","3.1725"
"0.110","0.109","11.380","14.9312","2033.74","1.3265","3.3009"
"0.110","0.109","11.380","14.9312","2033.74","1.3265","3.3009"
"0.110","0.111","11.320","14.9192","2029.43","1.3248","3.2914"
"0.110","0.111","11.320","14.9192","2029.43","1.3248","3.2914"
"0.110","0.111","11.120","14.9408","2024.31","1.3195","3.2193"
"0.110","0.111","11.120","14.9408","2024.31","1.3195","3.2193"
"0.110","0.112","11.140","14.9340","2020.13","1.3174","3.2295"
"0.110","0.112","11.140","14.9340","2020.13","1.3174","3.2295"
"0.113","0.112","11.150","14.9548","2012.91","1.3109","3.3068"
"0.113","0.112","11.150","14.9548","2012.91","1.3109","3.3068"
"0.114","0.112","11.520","14.9808","2015.97","1.3106","3.4288"
"0.114","0.112","11.520","14.9808","2015.97","1.3106","3.4288"
"0.114","0.114","11.160","14.9844","2016.06","1.3103","3.3191"
"0.114","0.114","11.160","14.9844","2016.06","1.3103","3.3191"
"0.114","0.114","11.170","15.0160","2021.13","1.3108","3.3013"
"0.114","0.114","11.170","15.0160","2021.13","1.3108","3.3013"
"0.114","0.115","11.430","15.0164","2025.86","1.3139","3.3778"
"0.114","0.115","11.430","15.0164","2025.86","1.3139","3.3778"
"0.114","0.115","11.070","15.0240","2022.40","1.3110","3.2665"
"0.114","0.115","11.070","15.0240","2022.40","1.3110","3.2665"
"0.118","0.115","11.060","15.0108","2022.49","1.3122","3.3870"
"0.118","0.115","11.060","15.0108","2022.49","1.3122","3.3870"
"0.114","0.116","11.130","14.9932","2020.41","1.3124","3.3044"
"0.114","0.116","11.130","14.9932","2020.41","1.3124","3.3044"
"0.118","0.117","11.160","14.9756","2012.54","1.3088","3.4418"
"0.118","0.117","11.160","14.9756","2012.54","1.3088","3.4418"
"0.118","0.118","11.030","14.9552","2001.53","1.3034","3.4155"
"0.118","0.118","11.030","14.9552","2001.53","1.3034","3.4155"
"0.118","0.118","10.980","14.9556","1999.04","1.3018","3.3997"
"0.118","0.118","10.980","14.9556","1999.04","1.3018","3.3997"
"0.118","0.119","11.030","14.9176","1995.68","1.3029","3.4413"
"0.118","0.119","11.030","14.9176","1995.68","1.3029","3.4413"
"0.118","0.119","11.140","14.9440","1993.91","1.2994","3.4573"
"0.118","0.119","11.140","14.9440","1993.91","1.2994","3.4573"
