"i","target_i","voltage","wind_velocity","rpm","tsr","efficiency"
"0.057","0.058","10.900","15.7980","1714.82","1.0571","1.3832"
"0.057","0.059","10.870","15.8180","1712.54","1.0544","1.3742"
"0.057","0.059","10.870","15.8180","1712.54","1.0544","1.3742"
"0.059","0.059","10.610","15.8200","1707.28","1.0510","1.3878"
"0.059","0.059","10.610","15.8200","1707.28","1.0510","1.3878"
"0.059","0.059","10.450","15.8168","1704.11","1.0493","1.3676"
"0.059","0.059","10.450","15.8168","1704.11","1.0493","1.3676"
"0.059","0.059","10.690","15.8036","1700.89","1.0482","1.4026"
"0.059","0.059","10.690","15.8036","1700.89","1.0482","1.4026"
"0.059","0.060","10.500","15.8116","1701.34","1.0479","1.3756"
"0.059","0.060","10.500","15.8116","1701.34","1.0479","1.3756"
"0.061","0.061","10.390","15.8140","1695.89","1.0444","1.4067"
"0.061","0.061","10.390","15.8140","1695.89","1.0444","1.4067"
"0.061","0.061","10.200","15.7896","1694.61","1.0452","1.3874"
"0.061","0.061","10.200","15.7896","1694.61","1.0452","1.3874"
"0.062","0.061","10.370","15.7836","1687.62","1.0413","1.4352"
"0.062","0.061","10.370","15.7836","1687.62","1.0413","1.4352"
"0.062","0.061","10.580","15.7620","1686.29","1.0419","1.4705"
"0.062","0.061","10.580","15.7620","1686.29","1.0419","1.4705"
"0.061","0.061","10.320","15.7844","1684.15","1.0391","1.4051"
"0.061","0.061","10.320","15.7844","1684.15","1.0391","1.4051"
"0.061","0.062","10.280","15.7792","1679.81","1.0368","1.4011"
"0.061","0.062","10.280","15.7792","1679.81","1.0368","1.4011"
"0.061","0.063","10.430","15.8096","1678.56","1.0340","1.4132"
"0.061","0.063","10.430","15.8096","1678.56","1.0340","1.4132"
"0.064","0.063","9.910","15.7832","1677.62","1.0352","1.4159"
"0.064","0.063","9.910","15.7832","1677.62","1.0352","1.4159"
"0.064","0.063","10.150","15.7488","1677.99","1.0377","1.4598"
"0.064","0.063","10.150","15.7488","1677.99","1.0377","1.4598"
"0.064","0.064","10.140","15.7404","1673.94","1.0357","1.4608"
"0.064","0.064","10.140","15.7404","1673.94","1.0357","1.4608"
"0.064","0.064","9.920","15.7172","1672.94","1.0366","1.4354"
"0.064","0.064","9.920","15.7172","1672.94","1.0366","1.4354"
"0.064","0.064","9.930","15.7184","1670.70","1.0351","1.4364"
"0.064","0.064","9.930","15.7184","1670.70","1.0351","1.4364"
"0.064","0.064","9.750","15.7196","1664.65","1.0313","1.4101"
"0.064","0.064","9.750","15.7196","1664.65","1.0313","1.4101"
"0.064","0.065","10.210","15.7088","1662.00","1.0304","1.4796"
"0.064","0.065","10.210","15.7088","1662.00","1.0304","1.4796"
"0.066","0.065","9.950","15.7036","1658.45","1.0285","1.4885"
"0.066","0.065","9.950","15.7036","1658.45","1.0285","1.4885"
"0.064","0.065","9.890","15.7172","1658.33","1.0276","1.4311"
"0.064","0.065","9.890","15.7172","1658.33","1.0276","1.4311"
"0.066","0.066","9.920","15.7328","1656.31","1.0253","1.4757"
"0.066","0.066","9.920","15.7328","1656.31","1.0253","1.4757"
"0.066","0.066","10.020","15.7556","1652.30","1.0213","1.4841"
"0.066","0.066","10.020","15.7556","1652.30","1.0213","1.4841"
"0.066","0.067","10.020","15.7336","1651.69","1.0224","1.4904"
"0.066","0.067","10.020","15.7336","1651.69","1.0224","1.4904"
"0.066","0.067","9.850","15.7420","1646.56","1.0187","1.4628"
"0.066","0.067","9.850","15.7420","1646.56","1.0187","1.4628"
"0.068","0.068","9.620","15.7284","1644.27","1.0181","1.4758"
"0.068","0.068","9.620","15.7284","1644.27","1.0181","1.4758"
"0.068","0.068","9.650","15.7528","1637.21","1.0122","1.4735"
"0.068","0.068","9.650","15.7528","1637.21","1.0122","1.4735"
"0.068","0.068","9.610","15.7748","1637.63","1.0110","1.4613"
"0.068","0.068","9.610","15.7748","1637.63","1.0110","1.4613"
"0.068","0.068","9.680","15.7988","1636.08","1.0085","1.4651"
"0.068","0.068","9.680","15.7988","1636.08","1.0085","1.4651"
"0.068","0.068","9.790","15.7936","1634.18","1.0077","1.4833"
"0.068","0.068","9.790","15.7936","1634.18","1.0077","1.4833"
"0.068","0.069","9.860","15.8160","1630.74","1.0042","1.4876"
"0.068","0.069","9.860","15.8160","1630.74","1.0042","1.4876"
"0.070","0.070","9.500","15.8292","1624.33","0.9994","1.4717"
"0.070","0.070","9.500","15.8292","1624.33","0.9994","1.4717"
"0.070","0.070","9.420","15.8208","1623.04","0.9991","1.4617"
"0.070","0.070","9.420","15.8208","1623.04","0.9991","1.4617"
